Overall rank,Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,Economic_Health_Index,Social_Economic_Index,Freedom_Trust_Index,Region_Central and Eastern Europe,Region_East Asia,Region_Latin America and Caribbean,Region_Middle East and North Africa,Region_Middle East and Northern Africa,Region_North America,Region_Southeastern Asia,Region_Southern Asia,Region_Sub-Saharan Africa,Region_Western Europe
-1.0103837303296686,0.7984378241182827,0.5511124786415433,0.8590185891930358,0.6867978796142994,0.9131832952057954,-0.6092362102031471,0.4180793850824525,0.6271542044943146,0.7282933799684277,0.8377602702202497,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.9881774944982472,0.7704984798484432,1.6792618857268706,0.8523123762610145,1.722652056463154,1.1442280489149141,0.9073730790259645,3.6334676659281038,1.765332624450929,1.4120671662297732,2.4952563002608126,-0.4778561045889373,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,4.04145188432738,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.965971258666826,0.7623870573184904,-0.27989043282755977,0.11127584727267208,0.2641693754599667,0.2620571711164611,-0.9673245146044651,-0.3884206457567207,-0.0772771385160828,-0.11952478999238973,0.004079231301038107,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.9437650228354046,0.735348982218646,0.9792048875801719,0.9361400379112792,1.300023552308821,-1.131212707311254,-0.28274393266076897,-0.8553417162425578,1.1456939430991906,1.024186520659996,-1.1946455761390113,-0.4778561045889373,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,2.53546276418555
-0.9215587870039834,0.7137185221387706,1.1504418511556236,0.5337672619900078,0.6039295454663909,1.0042009254548423,0.7388609357782854,-0.006394315359217544,0.982631132217154,0.9444640164322164,0.704568624949133,-0.4778561045889373,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,2.7688746209726913,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.8993525511725621,0.7128172529687763,0.8583317368210295,0.9897897413674488,0.6453637125403451,-0.4100730214918837,-0.6724282639210268,-1.0251311964192258,0.8097845526821948,0.9751265180582851,-0.76547249693208,2.092680182165346,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.8771463153411408,0.7074096379488073,0.8205588772087978,0.8992558667851629,-0.0507302943020854,0.6751371853236731,0.001620309069689403,-1.0039075113971423,0.5113796087680684,0.9107352646435398,0.009012255199968356,-0.4778561045889373,-0.20000000000000004,2.53546276418555,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.8549400795097195,0.6983969462488594,0.7576041111884109,0.7684847146107491,0.6577939626625314,0.6331290482856514,-0.7145562997329465,-0.6431048660217227,0.7494513126558415,0.8126152594401178,0.14713692437001533,2.092680182165346,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.8327338436782983,0.691186792888901,-0.4032817742275176,1.0736174030177135,0.12743662411591777,1.6693297618901835,1.4445055356279415,1.3731452110762103,-0.21098864343935317,0.2453589793578352,1.814499002208438,2.092680182165346,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
-0.8105276078468769,0.6686550636390305,0.8381862116945058,1.026673912493565,0.3843284599744335,-0.7111313369310385,-1.4939249622534625,-0.7279996061100567,0.6940099569559495,0.9797258933021956,-0.839467855416034,2.092680182165346,-0.20000000000000004,-0.3944053188733077,-0.08032193289024987,-0.36115755925730764,-0.11396057645963795,-0.24743582965269673,-0.21674839277792138,-0.5872202195147035,-0.3944053188733077
